ExpenseID,Date,Department,Category,Amount,Description
EXP100403,23/01/2025,Admin,Utilities,15849.4,Internet service payment
EXP100404,23/01/2025,Finance,Salaries,94068.8,Monthly salary payment
EXP100405,23/01/2025,Admin,Utilities,14005.95,Electricity bill
EXP100406,23/01/2025,Finance,Travel,11586.05,International travel expense
EXP100407,23/01/2025,HR,Training,23962.4,Workshop expense
EXP100408,23/01/2025,IT,Software,29702.4,Software license fee
EXP100409,23/01/2025,Sales,Salaries,120171.45,Monthly salary payment
EXP100410,23/01/2025,Operations,Travel,26078.15,Business trip expense
EXP100411,23/01/2025,Admin,Salaries,98293.65,Salary adjustment expense
EXP100412,23/01/2025,Marketing,Training,24536.4,Employee training session
EXP100413,23/01/2025,Marketing,Marketing,37998.45,Marketing campaign expense
EXP100414,23/01/2025,Operations,Utilities,19719.35,Water bill payment
EXP100415,23/01/2025,Operations,Consulting,66286.15,Consulting project expense
EXP100416,23/01/2025,Marketing,Office Supplies,9779.7,Office furniture acquisition
EXP100417,23/01/2025,Sales,Office Supplies,7540.75,Stationery purchase
EXP100418,24/01/2025,Admin,Office Supplies,7122.15,Office furniture acquisition
EXP100419,24/01/2025,Marketing,Office Supplies,9186.1,Stationery purchase
EXP100420,24/01/2025,Marketing,Training,30296.35,Online course fee
EXP100421,24/01/2025,Operations,Salaries,83120.8,Bonus disbursement
EXP100422,24/01/2025,Marketing,Marketing,41697.25,Social media promotion
EXP100423,24/01/2025,Marketing,Office Supplies,8633.1,Office furniture acquisition
EXP100424,24/01/2025,Sales,Salaries,122424.75,Bonus disbursement
EXP100425,24/01/2025,Marketing,Travel,20748.7,Business trip expense
EXP100426,24/01/2025,Sales,Salaries,81751.25,Monthly salary payment
EXP100427,24/01/2025,Admin,Travel,9959.6,International travel expense
EXP100428,24/01/2025,Marketing,Consulting,59759,Advisory service payment
EXP100429,24/01/2025,Marketing,Marketing,26867.4,Branding and outreach
EXP100430,24/01/2025,HR,Training,29643.95,Employee training session
EXP100431,24/01/2025,Operations,Office Supplies,3820.95,Stationery purchase
EXP100432,24/01/2025,IT,Utilities,19972.05,Internet service payment
EXP100433,24/01/2025,Admin,Utilities,14593.95,Electricity bill
EXP100434,24/01/2025,Finance,Salaries,124280.45,Monthly salary payment
EXP100435,24/01/2025,Operations,Utilities,19981.5,Water bill payment
EXP100436,24/01/2025,Finance,Consulting,49504.7,Consulting project expense
EXP100437,24/01/2025,Finance,Travel,14928.9,Domestic travel cost
EXP100438,25/01/2025,Admin,Travel,21897.05,Client visit travel
EXP100439,25/01/2025,Sales,Consulting,50881.25,Advisory service payment
EXP100440,25/01/2025,Operations,Travel,27316.45,International travel expense
EXP100441,25/01/2025,Finance,Salaries,99439.9,Monthly salary payment
EXP100442,25/01/2025,Operations,Utilities,15595.65,Internet service payment
EXP100443,25/01/2025,Marketing,Training,17877.65,Workshop expense
EXP100444,25/01/2025,Sales,Salaries,125073.55,Monthly salary payment
EXP100445,25/01/2025,Finance,Office Supplies,6029.8,Stationery purchase
EXP100446,25/01/2025,Marketing,Consulting,55911.1,Advisory service payment
EXP100447,25/01/2025,IT,Consulting,27139.7,External consultant fee
EXP100448,25/01/2025,HR,Consulting,31555.65,Consultancy fee
EXP100449,25/01/2025,Finance,Travel,20537.3,Business trip expense
EXP100450,25/01/2025,IT,Consulting,61141.5,Consultancy fee
EXP100451,25/01/2025,Marketing,Marketing,33374.95,Branding and outreach
EXP100452,25/01/2025,Marketing,Office Supplies,4723.6,Office furniture acquisition
EXP100453,25/01/2025,Finance,Salaries,93276.4,Overtime payment
EXP100454,25/01/2025,Admin,Consulting,67478.95,External consultant fee
EXP100455,25/01/2025,HR,Salaries,133378.7,Bonus disbursement
EXP100456,25/01/2025,Finance,Salaries,117771.85,Salary adjustment expense
EXP100457,25/01/2025,Marketing,Office Supplies,7518,Office furniture acquisition
EXP100458,25/01/2025,Marketing,Office Supplies,8276.1,Printer ink and paper
EXP100459,25/01/2025,Marketing,Office Supplies,8809.85,Office furniture acquisition
EXP100460,25/01/2025,Operations,Office Supplies,6352.85,Printer ink and paper
EXP100461,25/01/2025,Marketing,Salaries,85280.65,Overtime payment
EXP100462,26/01/2025,Sales,Travel,17390.45,International travel expense
EXP100463,26/01/2025,Admin,Travel,31517.85,Client visit travel
EXP100464,26/01/2025,Finance,Office Supplies,9835.7,General office supplies
EXP100465,26/01/2025,HR,Office Supplies,5094.25,Printer ink and paper
EXP100466,26/01/2025,Marketing,Travel,25805.85,Client visit travel
EXP100467,26/01/2025,IT,Salaries,96848.5,Salary adjustment expense
EXP100468,26/01/2025,Operations,Utilities,14634.9,Water bill payment
EXP100469,26/01/2025,Marketing,Office Supplies,6027.7,Office furniture acquisition
EXP100470,26/01/2025,HR,Office Supplies,5542.6,Printer ink and paper
EXP100471,26/01/2025,HR,Consulting,39592.7,Consulting project expense
EXP100472,26/01/2025,Sales,Salaries,127145.2,Salary adjustment expense
EXP100473,26/01/2025,HR,Consulting,48418.65,Consulting project expense
EXP100474,26/01/2025,IT,Training,17056.2,Employee training session
EXP100475,26/01/2025,Sales,Travel,10409,Domestic travel cost
EXP100476,26/01/2025,Finance,Consulting,86187.15,Advisory service payment
EXP100477,26/01/2025,Finance,Travel,14592.2,Domestic travel cost
EXP100478,26/01/2025,Sales,Office Supplies,6944,General office supplies
EXP100479,26/01/2025,Sales,Consulting,45177.3,Consultancy fee
EXP100480,26/01/2025,Operations,Utilities,19461.05,Electricity bill
EXP100481,26/01/2025,Finance,Office Supplies,9526.3,Office furniture acquisition
EXP100482,26/01/2025,Marketing,Salaries,99432.2,Bonus disbursement
EXP100483,26/01/2025,IT,Salaries,136792.25,Monthly salary payment
EXP100484,26/01/2025,Sales,Consulting,41605.55,Consultancy fee
EXP100485,26/01/2025,Finance,Consulting,62809.95,Advisory service payment
EXP100486,26/01/2025,Operations,Salaries,109135.6,Overtime payment
EXP100487,27/01/2025,Marketing,Training,32079.6,Employee training session
EXP100488,27/01/2025,HR,Salaries,89745.6,Salary adjustment expense
EXP100489,27/01/2025,Admin,Utilities,18235.7,Electricity bill
EXP100490,27/01/2025,HR,Office Supplies,7789.6,Stationery purchase
EXP100491,27/01/2025,HR,Office Supplies,7569.45,General office supplies
EXP100492,27/01/2025,HR,Office Supplies,7080.5,Printer ink and paper
EXP100493,27/01/2025,IT,Consulting,56495.6,External consultant fee
EXP100494,27/01/2025,Operations,Office Supplies,11667.25,Printer ink and paper
EXP100495,27/01/2025,Operations,Utilities,18685.8,Electricity bill
EXP100496,27/01/2025,Marketing,Travel,25391.45,Business trip expense
EXP100497,27/01/2025,Operations,Office Supplies,7366.1,Stationery purchase
EXP100498,27/01/2025,HR,Office Supplies,8429.75,Office furniture acquisition
EXP100499,27/01/2025,HR,Office Supplies,8389.15,Office furniture acquisition
EXP100500,28/01/2025,IT,Utilities,18354,Internet service payment
EXP100501,28/01/2025,HR,Salaries,88025,Overtime payment
EXP100502,28/01/2025,Operations,Utilities,14484.05,Internet service payment
EXP100503,28/01/2025,HR,Travel,24261.3,Business trip expense
EXP100504,28/01/2025,IT,Training,34128.15,Online course fee
EXP100505,28/01/2025,Sales,Salaries,60950.05,Bonus disbursement
EXP100506,28/01/2025,HR,Training,22105.3,Employee training session
EXP100507,28/01/2025,HR,Office Supplies,6598.2,Printer ink and paper
EXP100508,28/01/2025,IT,Salaries,74416.3,Monthly salary payment
EXP100509,28/01/2025,IT,Consulting,43709.4,Advisory service payment
EXP100510,28/01/2025,Marketing,Salaries,117221.65,Overtime payment
EXP100511,28/01/2025,IT,Office Supplies,7782.25,Printer ink and paper
EXP100512,28/01/2025,HR,Travel,22060.15,International travel expense
EXP100513,28/01/2025,HR,Salaries,80559.85,Salary adjustment expense
EXP100514,28/01/2025,Finance,Office Supplies,6629.7,Stationery purchase
EXP100515,28/01/2025,Admin,Office Supplies,6957.65,General office supplies
EXP100516,28/01/2025,Marketing,Training,27618.15,Workshop expense
EXP100517,28/01/2025,Operations,Utilities,19600.35,Utility service cost
EXP100518,28/01/2025,IT,Salaries,114914.45,Overtime payment
EXP100519,29/01/2025,Marketing,Office Supplies,6974.1,General office supplies
EXP100520,29/01/2025,Admin,Salaries,102248.65,Bonus disbursement
EXP100521,29/01/2025,HR,Salaries,115216.5,Monthly salary payment
EXP100522,29/01/2025,IT,Office Supplies,6770.75,Office furniture acquisition
EXP100523,29/01/2025,HR,Office Supplies,6705.3,Printer ink and paper
EXP100524,29/01/2025,Sales,Salaries,103122.25,Monthly salary payment
EXP100525,29/01/2025,Sales,Salaries,91612.5,Salary adjustment expense
EXP100526,29/01/2025,Finance,Office Supplies,6736.1,Stationery purchase
EXP100527,29/01/2025,IT,Software,21315,IT software purchase
EXP100528,29/01/2025,Admin,Utilities,16681.7,Water bill payment
EXP100529,29/01/2025,IT,Software,31688.3,Cloud subscription cost
EXP100530,29/01/2025,Finance,Consulting,52096.8,Consulting project expense
EXP100531,29/01/2025,Finance,Consulting,50109.5,Advisory service payment
EXP100532,29/01/2025,Sales,Office Supplies,6755.7,Printer ink and paper
EXP100533,29/01/2025,Finance,Travel,23459.8,Domestic travel cost
EXP100534,29/01/2025,Finance,Travel,21368.2,International travel expense
EXP100535,29/01/2025,Admin,Travel,29926.05,Business trip expense
EXP100536,29/01/2025,Admin,Consulting,72873.5,Consultancy fee
EXP100537,29/01/2025,Admin,Travel,19708.15,International travel expense
EXP100538,30/01/2025,Admin,Salaries,109206.3,Overtime payment
EXP100539,30/01/2025,Admin,Salaries,99686.65,Salary adjustment expense
EXP100540,30/01/2025,Operations,Consulting,64590.4,Advisory service payment
EXP100541,30/01/2025,Operations,Salaries,131059.6,Bonus disbursement
EXP100542,30/01/2025,HR,Office Supplies,4444.65,General office supplies
EXP100543,30/01/2025,Admin,Salaries,104857.9,Bonus disbursement
EXP100544,30/01/2025,Finance,Travel,25933.25,International travel expense
EXP100545,30/01/2025,IT,Salaries,80957.1,Bonus disbursement
EXP100546,30/01/2025,IT,Salaries,114276.75,Bonus disbursement
EXP100547,30/01/2025,Finance,Travel,17598.7,Domestic travel cost
EXP100548,30/01/2025,Marketing,Training,24973.9,Professional development training
EXP100549,30/01/2025,Sales,Consulting,67776.45,Consulting project expense
EXP100550,30/01/2025,Marketing,Marketing,34403.6,Marketing campaign expense
EXP100551,30/01/2025,Marketing,Marketing,31631.25,Marketing campaign expense
EXP100552,30/01/2025,Finance,Salaries,127823.5,Bonus disbursement
EXP100553,30/01/2025,Finance,Consulting,31764.25,Advisory service payment
EXP100554,31/01/2025,Marketing,Travel,16482.9,Client visit travel
EXP100555,31/01/2025,IT,Office Supplies,4983.65,Printer ink and paper
EXP100556,31/01/2025,Marketing,Consulting,59578.4,Consulting project expense
EXP100557,31/01/2025,Operations,Office Supplies,6849.5,Office furniture acquisition
EXP100558,31/01/2025,Admin,Travel,11144.7,Business trip expense
EXP100559,31/01/2025,IT,Office Supplies,7065.8,Office furniture acquisition
EXP100560,31/01/2025,IT,Office Supplies,5264,Office furniture acquisition
EXP100561,31/01/2025,HR,Travel,11346.3,International travel expense
EXP100562,31/01/2025,Sales,Office Supplies,6640.9,Printer ink and paper
EXP100563,31/01/2025,Finance,Consulting,18812.5,Advisory service payment
EXP100564,31/01/2025,Finance,Salaries,105883.05,Salary adjustment expense
EXP100565,31/01/2025,IT,Consulting,45521,Consulting project expense
EXP100566,31/01/2025,Marketing,Consulting,61332.95,Consulting project expense
EXP100567,31/01/2025,Admin,Salaries,125486.55,Salary adjustment expense
EXP100568,31/01/2025,Operations,Salaries,113224.65,Overtime payment
EXP100569,31/01/2025,Sales,Consulting,61471.2,Consultancy fee
EXP100570,31/01/2025,Finance,Consulting,38808.7,Consulting project expense
EXP100571,31/01/2025,Marketing,Office Supplies,4358.55,Office furniture acquisition
EXP100572,01/02/2025,IT,Salaries,135231.95,Bonus disbursement
EXP100573,01/02/2025,HR,Consulting,59552.15,Advisory service payment
EXP100574,01/02/2025,Marketing,Training,25711.35,Employee training session
EXP100575,01/02/2025,IT,Software,30928.8,IT software purchase
EXP100576,01/02/2025,IT,Software,22974.7,Software license fee
EXP100577,01/02/2025,Sales,Salaries,108115.7,Salary adjustment expense
EXP100578,01/02/2025,HR,Training,23445.8,Employee training session
EXP100579,01/02/2025,Admin,Office Supplies,10307.5,Printer ink and paper
EXP100580,01/02/2025,Marketing,Office Supplies,1666.35,General office supplies
EXP100581,01/02/2025,Operations,Office Supplies,11545.8,Office furniture acquisition
EXP100582,01/02/2025,Marketing,Marketing,31037.3,Marketing campaign expense
EXP100583,01/02/2025,Marketing,Marketing,27681.15,Marketing campaign expense
EXP100584,01/02/2025,Sales,Training,20679.4,Professional development training
EXP100585,01/02/2025,Marketing,Office Supplies,8503.25,Printer ink and paper
EXP100586,01/02/2025,Sales,Travel,18925.9,Client visit travel
EXP100587,02/02/2025,Operations,Consulting,46024.65,Consulting project expense
EXP100588,02/02/2025,Marketing,Salaries,81027.1,Bonus disbursement
EXP100589,02/02/2025,Sales,Consulting,46086.6,Consulting project expense
EXP100590,02/02/2025,Marketing,Training,25854.5,Online course fee
EXP100591,02/02/2025,Admin,Office Supplies,8100.4,General office supplies
EXP100592,02/02/2025,Operations,Consulting,53681.6,Advisory service payment
EXP100593,02/02/2025,Marketing,Office Supplies,4836.65,General office supplies
EXP100594,02/02/2025,Finance,Salaries,121999.5,Monthly salary payment
EXP100595,02/02/2025,HR,Training,26783.4,Online course fee
EXP100596,02/02/2025,HR,Office Supplies,5245.45,Printer ink and paper
EXP100597,02/02/2025,Marketing,Office Supplies,9798.25,Office furniture acquisition
EXP100598,02/02/2025,Operations,Consulting,50488.9,Consulting project expense
EXP100599,02/02/2025,HR,Training,30830.45,Online course fee
EXP100600,02/02/2025,Sales,Training,36061.55,Workshop expense
EXP100601,02/02/2025,IT,Utilities,12588.1,Electricity bill
EXP100602,02/02/2025,Finance,Office Supplies,6934.9,Office furniture acquisition
EXP100603,02/02/2025,Finance,Office Supplies,9868.6,Office furniture acquisition
EXP100604,02/02/2025,Admin,Consulting,29859.55,Advisory service payment
EXP100605,02/02/2025,HR,Travel,26502.7,Domestic travel cost
EXP100606,03/02/2025,HR,Consulting,38802.75,Consultancy fee
EXP100607,03/02/2025,IT,Training,31334.1,Professional development training
EXP100608,03/02/2025,HR,Salaries,133269.15,Monthly salary payment
EXP100609,03/02/2025,IT,Salaries,103047,Salary adjustment expense
EXP100610,03/02/2025,Sales,Salaries,126187.25,Bonus disbursement
EXP100611,03/02/2025,Finance,Travel,20905.85,Business trip expense
EXP100612,03/02/2025,Finance,Salaries,95252.5,Bonus disbursement
EXP100613,03/02/2025,Admin,Utilities,16212.35,Utility service cost
EXP100614,03/02/2025,IT,Software,24329.55,Cloud subscription cost
EXP100615,03/02/2025,Admin,Office Supplies,5619.95,Printer ink and paper
EXP100616,03/02/2025,HR,Salaries,87871.7,Overtime payment
EXP100617,03/02/2025,HR,Salaries,101096.45,Monthly salary payment
EXP100618,03/02/2025,IT,Utilities,10654,Internet service payment
EXP100619,04/02/2025,HR,Salaries,128734.2,Monthly salary payment
EXP100620,04/02/2025,Admin,Travel,14933.45,Domestic travel cost
EXP100621,04/02/2025,HR,Training,23870.7,Employee training session
EXP100622,04/02/2025,Operations,Consulting,49840,Consultancy fee
EXP100623,04/02/2025,Finance,Salaries,117395.25,Salary adjustment expense
EXP100624,04/02/2025,Marketing,Consulting,78674.75,Consultancy fee
EXP100625,04/02/2025,Operations,Office Supplies,5194.35,Office furniture acquisition
EXP100626,04/02/2025,Operations,Travel,28070,International travel expense
EXP100627,04/02/2025,Sales,Travel,27994.05,International travel expense
EXP100628,04/02/2025,Operations,Utilities,11776.45,Water bill payment
EXP100629,04/02/2025,Operations,Travel,27271.65,Client visit travel
EXP100630,04/02/2025,Admin,Travel,17363.15,International travel expense
EXP100631,04/02/2025,Admin,Salaries,98343,Monthly salary payment
EXP100632,04/02/2025,Admin,Office Supplies,7342.3,General office supplies
EXP100633,04/02/2025,Marketing,Marketing,22016.4,Branding and outreach
EXP100634,04/02/2025,Marketing,Training,26378.1,Employee training session
EXP100635,04/02/2025,Admin,Utilities,14523.6,Water bill payment
EXP100636,04/02/2025,Admin,Office Supplies,9385.6,Stationery purchase
